,agency,sku,volume,date,industry_volume,soda_volume,avg_max_temp,price_regular,price_actual,discount,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,discount_in_percent,timeseries
8919,Agency_09,SKU_02,1625.2920000000001,2013-03-01,509281531,892192092,32.83863636,1180.8713460000001,1041.595792,139.275554,1646094,213511,1,1,0,0,0,0,0,0,0,0,0,1,11.794303797087814,52
8918,Agency_05,SKU_02,1053.2160000000001,2013-03-01,509281531,892192092,28.71549296,1164.616159,1075.7691539999998,88.84700500000001,3044268,182944,1,1,0,0,0,0,0,0,0,0,0,1,7.628865898296369,23
8917,Agency_19,SKU_04,184.9905,2013-03-01,509281531,892192092,29.75245902,1839.6640920000002,1667.690859,171.973233,48146,122042,1,1,0,0,0,0,0,0,0,0,0,1,9.348077931609701,160
8916,Agency_07,SKU_01,8216.3175,2013-03-01,509281531,892192092,28.60769231,1201.213092,1107.145519,94.067573,1868030,175785,1,1,0,0,0,0,0,0,0,0,0,1,7.831047932001726,295
8915,Agency_09,SKU_01,5103.0,2013-03-01,509281531,892192092,32.83863636,1207.9289880000001,1076.5380619999999,131.390926,1646094,213511,1,1,0,0,0,0,0,0,0,0,0,1,10.877371708542853,48
8914,Agency_18,SKU_04,192.7224,2013-03-01,509281531,892192092,33.12021277,1803.9365149999999,1628.260736,175.675779,60189,135477,1,1,0,0,0,0,0,0,0,0,0,1,9.738467930508076,140
8881,Agency_35,SKU_32,0.0,2013-03-01,509281531,892192092,26.81875,0.0,0.0,0.0,14138,93105,1,1,0,0,0,0,0,0,0,0,0,1,0.0,90
8913,Agency_05,SKU_01,10969.56,2013-03-01,509281531,892192092,28.71549296,1197.108008,1096.653831,100.454177,3044268,182944,1,1,0,0,0,0,0,0,0,0,0,1,8.39140464592064,19
8911,Agency_38,SKU_04,2557.4055,2013-03-01,509281531,892192092,24.92565217,1776.1475510000002,1689.16098,86.986571,1515841,173884,1,1,0,0,0,0,0,0,0,0,0,1,4.897485625618498,268
8910,Agency_50,SKU_05,4621.63125,2013-03-01,509281531,892192092,28.71549296,1353.698762,1284.823661,68.875101,2057678,144594,1,1,0,0,0,0,0,0,0,0,0,1,5.087919331346778,304
8909,Agency_20,SKU_23,0.0,2013-03-01,509281531,892192092,24.92565217,0.0,0.0,0.0,1825752,102317,1,1,0,0,0,0,0,0,0,0,0,1,0.0,106
8908,Agency_19,SKU_02,77.328,2013-03-01,509281531,892192092,29.75245902,1123.856534,1038.121271,85.735263,48146,122042,1,1,0,0,0,0,0,0,0,0,0,1,7.6286661514395755,163
8907,Agency_22,SKU_05,331.3215,2013-03-01,509281531,892192092,29.42235294,1360.998893,1248.7955029999998,112.20338999999998,48151,132110,1,1,0,0,0,0,0,0,0,0,0,1,8.244194067834556,3
8906,Agency_50,SKU_02,13140.255,2013-03-01,509281531,892192092,28.71549296,1243.08464,1189.53189,53.55275,2057678,144594,1,1,0,0,0,0,0,0,0,0,0,1,4.308053392084387,305
8905,Agency_57,SKU_05,1956.87375,2013-03-01,509281531,892192092,24.92565217,1345.509708,1223.0611199999998,122.44858799999999,2212416,187351,1,1,0,0,0,0,0,0,0,0,0,1,9.100535452992805,38
8904,Agency_19,SKU_01,0.0,2013-03-01,509281531,892192092,29.75245902,0.0,0.0,0.0,48146,122042,1,1,0,0,0,0,0,0,0,0,0,1,0.0,159
8912,Agency_19,SKU_05,105.2433,2013-03-01,509281531,892192092,29.75245902,1554.890729,1409.089704,145.801025,48146,122042,1,1,0,0,0,0,0,0,0,0,0,1,9.376930628030005,162
8880,Agency_20,SKU_03,344.9142,2013-03-01,509281531,892192092,24.92565217,1276.612947,1143.247345,133.365602,1825752,102317,1,1,0,0,0,0,0,0,0,0,0,1,10.44683138404674,103
8899,Agency_57,SKU_02,2870.9640000000004,2013-03-01,509281531,892192092,24.92565217,1243.0372619999998,1135.529249,107.50801299999999,2212416,187351,1,1,0,0,0,0,0,0,0,0,0,1,8.648816595169775,39
8878,Agency_30,SKU_05,218.7936,2013-03-01,509281531,892192092,29.75245902,1497.3482099999999,1456.623793,40.724416999999995,1094349,247220,1,1,0,0,0,0,0,0,0,0,0,1,2.719769304696334,122
8856,Agency_39,SKU_07,7.965,2013-03-01,509281531,892192092,24.92565217,1188.431356,1158.598305,29.833051,1448423,131411,1,1,0,0,0,0,0,0,0,0,0,1,2.51028810788126,344
8855,Agency_48,SKU_28,0.0,2013-03-01,509281531,892192092,26.76785714,0.0,0.0,0.0,1739969,210213,1,1,0,0,0,0,0,0,0,0,0,1,0.0,158
8854,Agency_08,SKU_04,234.0657,2013-03-01,509281531,892192092,28.71549296,1780.3853629999999,1621.851605,158.533758,71662,123610,1,1,0,0,0,0,0,0,0,0,0,1,8.904463117628989,335
8853,Agency_02,SKU_12,83.55,2013-03-01,509281531,892192092,29.18333333,1107.9525130000002,1107.9525130000002,0.0,3137874,240809,1,1,0,0,0,0,0,0,0,0,0,1,0.0,69
8852,Agency_05,SKU_14,0.0,2013-03-01,509281531,892192092,28.71549296,0.0,0.0,0.0,3044268,182944,1,1,0,0,0,0,0,0,0,0,0,1,0.0,24
8851,Agency_12,SKU_07,21.6825,2013-03-01,509281531,892192092,24.92565217,1169.272778,1117.56963,51.703148,1596955,205376,1,1,0,0,0,0,0,0,0,0,0,1,4.4218208935331935,81
8850,Agency_28,SKU_01,9.072000000000001,2013-03-01,509281531,892192092,32.29393939,1214.504465,1214.504465,0.0,68666,133669,1,1,0,0,0,0,0,0,0,0,0,1,0.0,28
8849,Agency_48,SKU_17,0.0,2013-03-01,509281531,892192092,26.76785714,0.0,0.0,0.0,1739969,210213,1,1,0,0,0,0,0,0,0,0,0,1,0.0,157
8848,Agency_02,SKU_11,0.0,2013-03-01,509281531,892192092,29.18333333,0.0,0.0,0.0,3137874,240809,1,1,0,0,0,0,0,0,0,0,0,1,0.0,70
8847,Agency_12,SKU_01,10798.38,2013-03-01,509281531,892192092,24.92565217,1229.89153,1117.41211,112.47941999999999,1596955,205376,1,1,0,0,0,0,0,0,0,0,0,1,9.145474804595164,76
8846,Agency_49,SKU_05,2758.94625,2013-03-01,509281531,892192092,26.76785714,1359.634526,1296.932099,62.702427,1880416,154532,1,1,0,0,0,0,0,0,0,0,0,1,4.61171188293287,208
8845,Agency_08,SKU_05,0.0,2013-03-01,509281531,892192092,28.71549296,0.0,0.0,0.0,71662,123610,1,1,0,0,0,0,0,0,0,0,0,1,0.0,337
8844,Agency_49,SKU_02,3530.844,2013-03-01,509281531,892192092,26.76785714,1247.247644,1241.931446,5.316198,1880416,154532,1,1,0,0,0,0,0,0,0,0,0,1,0.4262343589562234,209
8843,Agency_48,SKU_23,0.0,2013-03-01,509281531,892192092,26.76785714,0.0,0.0,0.0,1739969,210213,1,1,0,0,0,0,0,0,0,0,0,1,0.0,155
8842,Agency_08,SKU_02,0.0,2013-03-01,509281531,892192092,28.71549296,0.0,0.0,0.0,71662,123610,1,1,0,0,0,0,0,0,0,0,0,1,0.0,338
8841,Agency_27,SKU_04,6940.3065,2013-03-01,509281531,892192092,31.4325,1718.739095,1566.425449,152.313646,1588818,218862,1,1,0,0,0,0,0,0,0,0,0,1,8.86194108478111,166
8840,Agency_49,SKU_07,1.77,2013-03-01,509281531,892192092,26.76785714,0.0,0.0,0.0,1880416,154532,1,1,0,0,0,0,0,0,0,0,0,1,0.0,212
8879,Agency_38,SKU_02,4444.524,2013-03-01,509281531,892192092,24.92565217,1207.753915,1181.936248,25.817667,1515841,173884,1,1,0,0,0,0,0,0,0,0,0,1,2.1376595579075395,271
8838,Agency_13,SKU_05,1191.8625,2013-03-01,509281531,892192092,24.92565217,1329.364934,1236.511294,92.85364,1520066,110666,1,1,0,0,0,0,0,0,0,0,0,1,6.984811892142178,278
8857,Agency_39,SKU_02,4922.208,2013-03-01,509281531,892192092,24.92565217,1196.800764,1125.708685,71.092079,1448423,131411,1,1,0,0,0,0,0,0,0,0,0,1,5.940176605702767,343
8858,Agency_31,SKU_01,146.556,2013-03-01,509281531,892192092,31.23333333,1185.238026,1144.509443,40.728583,181063,102731,1,1,0,0,0,0,0,0,0,0,0,1,3.4363209841868505,307
8839,Agency_02,SKU_03,9720.7125,2013-03-01,509281531,892192092,29.18333333,1270.6133630000002,1184.988902,85.624461,3137874,240809,1,1,0,0,0,0,0,0,0,0,0,1,6.738828938319609,64
8877,Agency_39,SKU_04,2123.2695,2013-03-01,509281531,892192092,24.92565217,1778.501009,1649.693885,128.807124,1448423,131411,1,1,0,0,0,0,0,0,0,0,0,1,7.24245436736775,340
8859,Agency_39,SKU_05,6982.0335,2013-03-01,509281531,892192092,24.92565217,1325.498873,1203.647886,121.85098700000002,1448423,131411,1,1,0,0,0,0,0,0,0,0,0,1,9.192839728653622,342
8876,Agency_30,SKU_02,218.05200000000002,2013-03-01,509281531,892192092,29.75245902,1129.444107,1121.731157,7.71295,1094349,247220,1,1,0,0,0,0,0,0,0,0,0,1,0.6828978921751991,124
8875,Agency_03,SKU_01,4275.8279999999995,2013-03-01,509281531,892192092,27.8775,1191.416558,1133.184926,58.231632,1538040,217280,1,1,0,0,0,0,0,0,0,0,0,1,4.8875963330366945,199
8874,Agency_38,SKU_07,167.7075,2013-03-01,509281531,892192092,24.92565217,1167.059994,1163.3108359999999,3.749158,1515841,173884,1,1,0,0,0,0,0,0,0,0,0,1,0.321248095151482,274
8873,Agency_31,SKU_04,1759.4865,2013-03-01,509281531,892192092,31.23333333,1855.15948,1569.143446,286.016034,181063,102731,1,1,0,0,0,0,0,0,0,0,0,1,15.417328649286798,308
8871,Agency_38,SKU_01,9334.6575,2013-03-01,509281531,892192092,24.92565217,1203.731444,1173.454099,30.277345,1515841,173884,1,1,0,0,0,0,0,0,0,0,0,1,2.5152906946908664,267
8870,Agency_37,SKU_04,0.0,2013-03-01,509281531,892192092,34.47368421,0.0,0.0,0.0,32769,96761,1,1,0,0,0,0,0,0,0,0,0,1,0.0,5
8869,Agency_30,SKU_01,1512.648,2013-03-01,509281531,892192092,29.75245902,1163.329068,1117.708323,45.620745,1094349,247220,1,1,0,0,0,0,0,0,0,0,0,1,3.921568389796308,119
8872,Agency_35,SKU_04,0.0,2013-03-01,509281531,892192092,26.81875,0.0,0.0,0.0,14138,93105,1,1,0,0,0,0,0,0,0,0,0,1,0.0,88
8867,Agency_49,SKU_04,4204.812,2013-03-01,509281531,892192092,26.76785714,1768.6363350000001,1577.3251599999999,191.311175,1880416,154532,1,1,0,0,0,0,0,0,0,0,0,1,10.816874629006193,206
8866,Agency_30,SKU_08,119.8125,2013-03-01,509281531,892192092,29.75245902,1508.715746,1483.429082,25.286664000000002,1094349,247220,1,1,0,0,0,0,0,0,0,0,0,1,1.676038979976285,125
8865,Agency_31,SKU_05,15.3999,2013-03-01,509281531,892192092,31.23333333,1518.225103,1462.343419,55.881684,181063,102731,1,1,0,0,0,0,0,0,0,0,0,1,3.6807245440467464,310
8860,Agency_40,SKU_04,1.7253,2013-03-01,509281531,892192092,28.71549296,0.0,0.0,0.0,143299,137912,1,1,0,0,0,0,0,0,0,0,0,1,0.0,313
8864,Agency_31,SKU_02,33.264,2013-03-01,509281531,892192092,31.23333333,1158.165798,1142.052083,16.113715,181063,102731,1,1,0,0,0,0,0,0,0,0,0,1,1.3913133186825466,311
8863,Agency_49,SKU_34,0.0,2013-03-01,509281531,892192092,26.76785714,0.0,0.0,0.0,1880416,154532,1,1,0,0,0,0,0,0,0,0,0,1,0.0,210
8862,Agency_20,SKU_04,2033.23425,2013-03-01,509281531,892192092,24.92565217,1789.8224670000002,1632.359801,157.46266599999998,1825752,102317,1,1,0,0,0,0,0,0,0,0,0,1,8.797669540037122,102
8861,Agency_08,SKU_03,8.037,2013-03-01,509281531,892192092,28.71549296,1318.872061,1228.18505,90.687011,71662,123610,1,1,0,0,0,0,0,0,0,0,0,1,6.876103731489995,336
8868,Agency_30,SKU_03,9474.0975,2013-03-01,509281531,892192092,29.75245902,1305.1423849999999,1175.922671,129.21971399999998,1094349,247220,1,1,0,0,0,0,0,0,0,0,0,1,9.900813542271099,121
10732,Agency_43,SKU_04,364.9329,2013-04-01,532390389,838099501,28.70608696,1846.426579,1634.372982,212.05359700000002,184082,106262,0,0,0,0,0,0,0,0,0,0,0,0,11.4845398897391,97
10733,Agency_22,SKU_01,89.42399999999999,2013-04-01,532390389,838099501,32.43372093,1235.1875,1129.538874,105.64862600000001,48151,132110,0,0,0,0,0,0,0,0,0,0,0,0,8.553246045640844,0
10737,Agency_09,SKU_27,0.0,2013-04-01,532390389,838099501,33.45531915,0.0,0.0,0.0,1646094,213511,0,0,0,0,0,0,0,0,0,0,0,0,0.0,54
10735,Agency_57,SKU_02,3384.18,2013-04-01,532390389,838099501,27.93073593,1278.574067,1170.306241,108.267826,2212416,187351,0,0,0,0,0,0,0,0,0,0,0,0,8.467857185155939,39
10736,Agency_44,SKU_03,0.0,2013-04-01,532390389,838099501,28.70608696,0.0,0.0,0.0,31613,121781,0,0,0,0,0,0,0,0,0,0,0,0,0.0,128
10731,Agency_23,SKU_21,0.0,2013-04-01,532390389,838099501,32.43372093,0.0,0.0,0.0,49101,90240,0,0,0,0,0,0,0,0,0,0,0,0,0.0,333
10734,Agency_32,SKU_14,0.0,2013-04-01,532390389,838099501,29.68793103,0.0,0.0,0.0,1199179,126063,0,0,0,0,0,0,0,0,0,0,0,0,0.0,149
10730,Agency_41,SKU_04,1712.58375,2013-04-01,532390389,838099501,32.413000000000004,1863.2407719999999,1725.742166,137.498606,1573238,125229,0,0,0,0,0,0,0,0,0,0,0,0,7.379540425814598,283
10720,Agency_43,SKU_02,165.24,2013-04-01,532390389,838099501,28.70608696,1227.746228,1161.99551,65.750718,184082,106262,0,0,0,0,0,0,0,0,0,0,0,0,5.35539971538809,100
10728,Agency_57,SKU_07,156.2025,2013-04-01,532390389,838099501,27.93073593,1222.3365099999999,1199.787507,22.549003,2212416,187351,0,0,0,0,0,0,0,0,0,0,0,0,1.8447459284350427,41
10727,Agency_32,SKU_02,2731.6440000000002,2013-04-01,532390389,838099501,29.68793103,1213.8064789999999,1186.297688,27.508791,1199179,126063,0,0,0,0,0,0,0,0,0,0,0,0,2.2663242844661076,148
10726,Agency_49,SKU_03,9860.805,2013-04-01,532390389,838099501,30.80247934,1402.5968990000001,1315.130882,87.46601700000001,1880416,154532,0,0,0,0,0,0,0,0,0,0,0,0,6.2360053029034965,207
10725,Agency_57,SKU_01,9818.6025,2013-04-01,532390389,838099501,27.93073593,1278.270624,1171.045283,107.22534099999999,2212416,187351,0,0,0,0,0,0,0,0,0,0,0,0,8.388313005619066,35
10724,Agency_11,SKU_04,295.7931,2013-04-01,532390389,838099501,31.988000000000003,1844.595196,1681.2336489999998,163.361547,135561,100461,0,0,0,0,0,0,0,0,0,0,0,0,8.856227499358619,15
10723,Agency_43,SKU_05,501.6789,2013-04-01,532390389,838099501,28.70608696,1359.8377380000002,1254.3541400000001,105.483598,184082,106262,0,0,0,0,0,0,0,0,0,0,0,0,7.757072410355477,99
10722,Agency_58,SKU_04,2230.49325,2013-04-01,532390389,838099501,27.93073593,1868.487502,1715.391999,153.095503,1620969,105857,0,0,0,0,0,0,0,0,0,0,0,0,8.19355242334396,219
10738,Agency_39,SKU_07,13.275,2013-04-01,532390389,838099501,27.93073593,1171.104091,1118.790999,52.313092,1448423,131411,0,0,0,0,0,0,0,0,0,0,0,0,4.466989091920096,344
10721,Agency_03,SKU_05,942.3975,2013-04-01,532390389,838099501,31.1075,1359.104719,1256.457206,102.647513,1538040,217280,0,0,0,0,0,0,0,0,0,0,0,0,7.552583076565715,202
10729,Agency_32,SKU_05,3285.2265,2013-04-01,532390389,838099501,29.68793103,1348.52238,1236.119798,112.40258200000001,1199179,126063,0,0,0,0,0,0,0,0,0,0,0,0,8.335240383626411,147
10739,Agency_47,SKU_17,0.0,2013-04-01,532390389,838099501,33.45531915,0.0,0.0,0.0,32183,128574,0,0,0,0,0,0,0,0,0,0,0,0,0.0,327
10749,Agency_32,SKU_04,4175.60925,2013-04-01,532390389,838099501,29.68793103,1766.9917670000002,1685.6559129999998,81.335854,1199179,126063,0,0,0,0,0,0,0,0,0,0,0,0,4.603069211697124,145
10741,Agency_22,SKU_02,177.44400000000002,2013-04-01,532390389,838099501,32.43372093,1235.1875,1129.921865,105.265635,48151,132110,0,0,0,0,0,0,0,0,0,0,0,0,8.522239336133177,4
10760,Agency_20,SKU_01,4768.6320000000005,2013-04-01,532390389,838099501,27.93073593,1234.671158,1119.105371,115.56578700000001,1825752,102317,0,0,0,0,0,0,0,0,0,0,0,0,9.360045891668914,101
10759,Agency_07,SKU_02,762.696,2013-04-01,532390389,838099501,31.988000000000003,1234.87529,1142.495168,92.380122,1868030,175785,0,0,0,0,0,0,0,0,0,0,0,0,7.480927244078226,299
10758,Agency_58,SKU_03,298.3842,2013-04-01,532390389,838099501,27.93073593,1313.4747710000001,1163.620702,149.85406899999998,1620969,105857,0,0,0,0,0,0,0,0,0,0,0,0,11.408979624778798,220
10757,Agency_24,SKU_02,129.49200000000002,2013-04-01,532390389,838099501,32.43372093,1235.1875,1134.104983,101.08251700000001,42122,93027,0,0,0,0,0,0,0,0,0,0,0,0,8.183576744421394,86
10756,Agency_22,SKU_04,53.5482,2013-04-01,532390389,838099501,32.43372093,1857.253521,1703.909291,153.34423,48151,132110,0,0,0,0,0,0,0,0,0,0,0,0,8.256505009474148,1
10755,Agency_44,SKU_05,0.0,2013-04-01,532390389,838099501,28.70608696,0.0,0.0,0.0,31613,121781,0,0,0,0,0,0,0,0,0,0,0,0,0.0,129
10754,Agency_24,SKU_01,3.0239999999999996,2013-04-01,532390389,838099501,32.43372093,1235.1875,1136.801339,98.386161,42122,93027,0,0,0,0,0,0,0,0,0,0,0,0,7.965281465364571,82
10753,Agency_44,SKU_02,0.0,2013-04-01,532390389,838099501,28.70608696,0.0,0.0,0.0,31613,121781,0,0,0,0,0,0,0,0,0,0,0,0,0.0,130
10740,Agency_50,SKU_03,488.142,2013-04-01,532390389,838099501,32.11375,1401.265351,1384.04088,17.224470999999998,2057678,144594,0,0,0,0,0,0,0,0,0,0,0,0,1.2292083713986015,303
10752,Agency_33,SKU_04,1.6614,2013-04-01,532390389,838099501,27.05,1958.0281690000002,1703.479145,254.54902400000003,39719,91375,0,0,0,0,0,0,0,0,0,0,0,0,13.000273848460656,292
10750,Agency_44,SKU_01,0.0,2013-04-01,532390389,838099501,28.70608696,0.0,0.0,0.0,31613,121781,0,0,0,0,0,0,0,0,0,0,0,0,0.0,126
10748,Agency_07,SKU_01,9935.2425,2013-04-01,532390389,838099501,31.988000000000003,1235.042935,1139.013355,96.02958000000001,1868030,175785,0,0,0,0,0,0,0,0,0,0,0,0,7.775404180584217,295
10747,Agency_09,SKU_03,5901.273,2013-04-01,532390389,838099501,33.45531915,1366.208006,1223.607749,142.600257,1646094,213511,0,0,0,0,0,0,0,0,0,0,0,0,10.437668083757371,50
10746,Agency_39,SKU_05,7106.8305,2013-04-01,532390389,838099501,27.93073593,1368.168621,1233.455596,134.713025,1448423,131411,0,0,0,0,0,0,0,0,0,0,0,0,9.846229692180609,342
10745,Agency_11,SKU_03,96.1902,2013-04-01,532390389,838099501,31.988000000000003,1365.23894,1268.827121,96.411819,135561,100461,0,0,0,0,0,0,0,0,0,0,0,0,7.061900754163957,16
10744,Agency_39,SKU_02,4393.224,2013-04-01,532390389,838099501,27.93073593,1235.583221,1161.856628,73.72659300000001,1448423,131411,0,0,0,0,0,0,0,0,0,0,0,0,5.96694676222056,343
10743,Agency_22,SKU_05,381.6747,2013-04-01,532390389,838099501,32.43372093,1408.5383,1290.362512,118.17578799999998,48151,132110,0,0,0,0,0,0,0,0,0,0,0,0,8.389959151270505,3
10742,Agency_57,SKU_05,2267.4915,2013-04-01,532390389,838099501,27.93073593,1405.516048,1298.9111269999999,106.60492099999999,2212416,187351,0,0,0,0,0,0,0,0,0,0,0,0,7.584753027309439,38
10751,Agency_43,SKU_03,40.7772,2013-04-01,532390389,838099501,28.70608696,1339.5669990000001,1257.914602,81.652397,184082,106262,0,0,0,0,0,0,0,0,0,0,0,0,6.095432110596507,98
10719,Agency_32,SKU_01,2406.78,2013-04-01,532390389,838099501,29.68793103,1215.538996,1194.0684880000001,21.470508,1199179,126063,0,0,0,0,0,0,0,0,0,0,0,0,1.766336421180518,144
10677,Agency_39,SKU_03,202.4478,2013-04-01,532390389,838099501,27.93073593,1306.4302699999998,1227.610316,78.81995400000001,1448423,131411,0,0,0,0,0,0,0,0,0,0,0,0,6.033230843617854,341
10717,Agency_09,SKU_04,3542.4240000000004,2013-04-01,532390389,838099501,33.45531915,1859.7602829999998,1605.278545,254.48173799999998,1646094,213511,0,0,0,0,0,0,0,0,0,0,0,0,13.68357741189594,49
10694,Agency_23,SKU_04,38.34,2013-04-01,532390389,838099501,32.43372093,1857.253521,1687.4741199999999,169.779401,49101,90240,0,0,0,0,0,0,0,0,0,0,0,0,9.141423024929077,329
10693,Agency_09,SKU_01,5320.08,2013-04-01,532390389,838099501,33.45531915,1248.891292,1110.819038,138.07225400000002,1646094,213511,0,0,0,0,0,0,0,0,0,0,0,0,11.055586253539191,48
10692,Agency_49,SKU_34,0.0,2013-04-01,532390389,838099501,30.80247934,0.0,0.0,0.0,1880416,154532,0,0,0,0,0,0,0,0,0,0,0,0,0.0,210
10691,Agency_58,SKU_05,1638.65175,2013-04-01,532390389,838099501,27.93073593,1399.579616,1290.3586699999998,109.220946,1620969,105857,0,0,0,0,0,0,0,0,0,0,0,0,7.803839435169367,221
10690,Agency_58,SKU_02,3018.276,2013-04-01,532390389,838099501,27.93073593,1277.667711,1175.7925599999999,101.875151,1620969,105857,0,0,0,0,0,0,0,0,0,0,0,0,7.973524737528567,222
10689,Agency_23,SKU_05,913.2585,2013-04-01,532390389,838099501,32.43372093,1408.5171300000002,1264.127587,144.389543,49101,90240,0,0,0,0,0,0,0,0,0,0,0,0,10.251174084052494,331
10688,Agency_19,SKU_05,119.8764,2013-04-01,532390389,838099501,33.77540984,1598.133803,1457.856304,140.277499,48146,122042,0,0,0,0,0,0,0,0,0,0,0,0,8.777581622807338,162
10687,Agency_53,SKU_15,0.0,2013-04-01,532390389,838099501,32.413000000000004,0.0,0.0,0.0,1729177,111048,0,0,0,0,0,0,0,0,0,0,0,0,0.0,241
10695,Agency_19,SKU_04,226.6533,2013-04-01,532390389,838099501,33.77540984,1900.457746,1667.3978960000002,233.05985,48146,122042,0,0,0,0,0,0,0,0,0,0,0,0,12.26335342053956,160
10686,Agency_07,SKU_21,0.0,2013-04-01,532390389,838099501,31.988000000000003,0.0,0.0,0.0,1868030,175785,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300
10684,Agency_23,SKU_02,67.176,2013-04-01,532390389,838099501,32.43372093,1235.1875,1122.981913,112.20558700000001,49101,90240,0,0,0,0,0,0,0,0,0,0,0,0,9.084093467590954,332
10683,Agency_19,SKU_02,117.936,2013-04-01,532390389,838099501,33.77540984,1175.5625,1081.690817,93.87168299999999,48146,122042,0,0,0,0,0,0,0,0,0,0,0,0,7.9852566749960125,163
10682,Agency_50,SKU_02,15311.805,2013-04-01,532390389,838099501,32.11375,1268.131625,1219.971533,48.160092,2057678,144594,0,0,0,0,0,0,0,0,0,0,0,0,3.797720287907811,305
10681,Agency_58,SKU_07,48.2325,2013-04-01,532390389,838099501,27.93073593,1228.254813,1190.1805160000001,38.074296999999994,1620969,105857,0,0,0,0,0,0,0,0,0,0,0,0,3.0998695545107537,224
10680,Agency_23,SKU_01,47.412,2013-04-01,532390389,838099501,32.43372093,1235.1875,1122.694191,112.49330900000001,49101,90240,0,0,0,0,0,0,0,0,0,0,0,0,9.107387259019381,328
10679,Agency_19,SKU_01,0.0,2013-04-01,532390389,838099501,33.77540984,0.0,0.0,0.0,48146,122042,0,0,0,0,0,0,0,0,0,0,0,0,0.0,159
10678,Agency_57,SKU_17,0.0,2013-04-01,532390389,838099501,27.93073593,0.0,0.0,0.0,2212416,187351,0,0,0,0,0,0,0,0,0,0,0,0,0.0,42
10761,Agency_24,SKU_05,560.4669,2013-04-01,532390389,838099501,32.43372093,1410.7164810000002,1291.5831699999999,119.133311,42122,93027,0,0,0,0,0,0,0,0,0,0,0,0,8.444879790129848,85
10685,Agency_50,SKU_05,4910.13975,2013-04-01,532390389,838099501,32.11375,1398.54503,1336.034549,62.510481000000006,2057678,144594,0,0,0,0,0,0,0,0,0,0,0,0,4.4696795354526415,304
10718,Agency_19,SKU_03,94.8366,2013-04-01,532390389,838099501,33.77540984,1435.452128,1341.683207,93.76892099999999,48146,122042,0,0,0,0,0,0,0,0,0,0,0,0,6.532361419161169,161
10696,Agency_10,SKU_23,0.0,2013-04-01,532390389,838099501,31.988000000000003,0.0,0.0,0.0,1716027,117463,0,0,0,0,0,0,0,0,0,0,0,0,0.0,136
10698,Agency_41,SKU_01,5712.012,2013-04-01,532390389,838099501,32.413000000000004,1201.14113,1108.7145050000001,92.426625,1573238,125229,0,0,0,0,0,0,0,0,0,0,0,0,7.694901347687595,282
10716,Agency_03,SKU_02,1339.9560000000001,2013-04-01,532390389,838099501,31.1075,1216.527022,1181.1659789999999,35.361043,1538040,217280,0,0,0,0,0,0,0,0,0,0,0,0,2.9067207189418274,203
10715,Agency_43,SKU_01,388.69199999999995,2013-04-01,532390389,838099501,28.70608696,1227.616082,1163.004116,64.61196600000001,184082,106262,0,0,0,0,0,0,0,0,0,0,0,0,5.263206221177543,96
10714,Agency_19,SKU_08,3.5145,2013-04-01,532390389,838099501,33.77540984,1583.7676060000001,1475.47229,108.29531599999999,48146,122042,0,0,0,0,0,0,0,0,0,0,0,0,6.837828706038074,164
10713,Agency_10,SKU_05,30.6081,2013-04-01,532390389,838099501,31.988000000000003,1448.437693,1430.669822,17.767871,1716027,117463,0,0,0,0,0,0,0,0,0,0,0,0,1.2266921170215637,134
10712,Agency_10,SKU_21,0.0,2013-04-01,532390389,838099501,31.988000000000003,0.0,0.0,0.0,1716027,117463,0,0,0,0,0,0,0,0,0,0,0,0,0.0,138
10711,Agency_23,SKU_03,0.7614,2013-04-01,532390389,838099501,32.43372093,1402.819149,1276.571809,126.24734,49101,90240,0,0,0,0,0,0,0,0,0,0,0,0,8.99954495844995,330
